X,Y,Means,Confidence
107.02,210.69,4,1
99.636,68.981,4,0
619.22,60.125,4,0
611.84,215.11,4,0
614.79,130.98,3,0
95.208,144.26,3,0
37.64,244.64,2,0
15.499,54.22,2,0
205.91,58.649,2,0
220.68,204.78,2,0
470.14,200.35,2,0
489.32,67.505,2,0
356.48,67.505,1,0
350.57,209.21,1,0
