X,Y,Means,Confidence
169.33,262.67,1,100
468,284,2,0
820,289.33,2,0
830.67,580,1,0
406.67,590.67,2,0
321.33,385.33,3,0
710.67,414.67,3,0
542.67,502.67,2,0
601.33,332,2,0
100,676,1,0
857.33,86.667,1,0
436,89.333,1,0
