X,Y,Means,Confidence
121.16,658.04,5,5
917.65,104.26,5,0
702.29,131.61,4,0
913.09,274.04,4,0
394.64,651.2,4,0
125.72,490.54,4,0
629.36,711.6,3,0
401.47,480.28,3,0
132.56,201.12,3,0
922.21,480.28,3,0
678.36,296.83,3,0
443.63,74.635,3,0
398.05,267.2,2,0
632.78,463.19,2,0
818.52,659.18,1,0
917.65,583.98,1,0
965.51,689.95,0,0
81.282,48.427,0,0
220.3,124.77,1,0
309.18,68.938,1,0
