X,Y,Means,Confidence
0.36,0.28,0.056993,0
0.36,0.3,0.054877,0
0.36,0.32,0.05702,0
0.36,0.34,0.062619,0
0.36,0.36,0.069547,0
0.36,0.38,0.075159,0
0.36,0.4,0.077305,0
0.36,0.42,0.075159,0
0.36,0.44,0.069547,0
0.36,0.46,0.062619,0
0.36,0.48,0.057022,0
0.36,0.5,0.054886,0
0.36,0.52,0.057022,0
0.36,0.54,0.062619,0
0.36,0.56,0.069547,0
0.36,0.58,0.075159,0
0.36,0.6,0.077305,0
0.36,0.62,0.075159,0
0.36,0.64,0.069547,0
0.36,0.66,0.062619,0
0.36,0.68,0.05702,0
0.36,0.7,0.054877,0
0.36,0.72,0.056993,0
0.36,0.74,0.062533,0
0.36,0.76,0.069312,0
0.36,0.78,0.07457,0
0.36,0.8,0.075939,0
0.36,0.82,0.072239,0
0.36,0.84,0.063782,0
0.36,0.86,0.052114,0
0.36,0.88,0.039351,0
0.36,0.9,0.027442,0
0.36,0.92,0.017669,0
0.36,0.94,0.010502,0
0.36,0.96,0.0057604,0
0.36,0.98,0.0029145,0
0.38,0.02,0.0014766,0
0.38,0.04,0.0029183,0
0.38,0.06,0.0053204,0
0.38,0.08,0.0089516,0
0.38,0.1,0.013903,0
0.38,0.12,0.019936,0
0.38,0.14,0.026402,0
0.38,0.16,0.032313,0
0.38,0.18,0.036597,0
0.38,0.2,0.038472,0
0.38,0.22,0.037778,0
0.38,0.24,0.035115,0
0.38,0.26,0.03168,0
0.38,0.28,0.028874,0
0.38,0.3,0.027802,0
0.38,0.32,0.028887,0
0.38,0.34,0.031724,0
0.38,0.36,0.035234,0
0.38,0.38,0.038077,0
0.38,0.4,0.039164,0
0.38,0.42,0.038077,0
0.38,0.44,0.035234,0
0.38,0.46,0.031724,0
0.38,0.48,0.028888,0
0.38,0.5,0.027806,0
0.38,0.52,0.028888,0
0.38,0.54,0.031724,0
0.38,0.56,0.035234,0
0.38,0.58,0.038077,0
0.38,0.6,0.039164,0
0.38,0.62,0.038077,0
0.38,0.64,0.035234,0
0.38,0.66,0.031724,0
0.38,0.68,0.028887,0
0.38,0.7,0.027802,0
0.38,0.72,0.028874,0
0.38,0.74,0.03168,0
0.38,0.76,0.035115,0
0.38,0.78,0.037778,0
0.38,0.8,0.038472,0
0.38,0.82,0.036597,0
0.38,0.84,0.032313,0
0.38,0.86,0.026402,0
0.38,0.88,0.019936,0
0.38,0.9,0.013903,0
0.38,0.92,0.0089516,0
