X,Y,Means,Confidence
169.33,390.67,3,0.2
526.67,406.67,3,0
873.33,401.33,3,0
713.33,249.33,2,0
348,252,2,0
326.67,585.33,2,0
726.67,585.33,2,0
945.33,81.333,1,0
513.33,36,1,0
65.333,52,1,0
25.333,745.33,1,0
577.33,750.67,1,0
998.67,708,1,0
