X,Y,Means,Confidence
41.528,369.8,4,0.8
347.65,360.31,4,0
592.08,384.04,4,0
860.23,365.05,4,0
689.37,279.62,3,0
449.69,282,3,0
169.67,279.62,3,0
86.617,198.94,2,0
352.4,220.3,2,0
613.44,194.19,2,0
855.49,187.08,2,0
138.82,137.24,1,0
357.15,144.36,1,0
516.14,96.899,1,0
777.18,108.76,1,0
879.22,30.453,0,0
656.15,44.692,0,0
340.53,35.199,0,0
53.394,37.573,0,0
257.48,39.946,0,0
