X,Y,Means,Confidence
454.26,206.19,4,0.8
454.26,286.84,3,0
375.98,244.14,3,0
390.21,146.88,3,0
492.21,132.65,3,0
542.02,218.05,3,0
648.77,158.74,2,0
563.37,78.093,2,0
311.93,89.953,2,0
271.6,213.3,2,0
323.79,324.79,2,0
603.7,301.07,2,0
791.09,331.91,1,0
786.35,111.3,1,0
138.77,92.326,1,0
107.93,298.7,1,0
