X,Y,Means,Confidence
260,70,0.45128,0
260,80,0.50491,0
260,90,0.56159,0
260,100,0.6208,0
260,110,0.68132,0
260,120,0.74119,0
260,130,0.79791,0
260,140,0.8486,0
260,150,0.89035,0
260,160,0.92046,0
260,170,0.93679,0
260,180,0.9379,0
260,190,0.92313,0
260,200,0.89212,0
260,210,0.84413,0
260,220,0.77793,0
260,230,0.69382,0
260,240,0.59729,0
270,50,0.34761,0
270,60,0.39513,0
270,70,0.44695,0
270,80,0.50279,0
270,90,0.56248,0
270,100,0.62543,0
270,110,0.6903,0
270,120,0.75497,0
270,130,0.81668,0
270,140,0.87228,0
270,150,0.91853,0
270,160,0.9524,0
270,170,0.97146,0
270,180,0.97409,0
270,190,0.95948,0
270,200,0.92721,0
270,210,0.8765,0
270,220,0.80609,0
270,230,0.71642,0
270,240,0.61353,0
280,50,0.33999,0
280,60,0.38778,0
280,70,0.44035,0
280,80,0.49749,0
280,90,0.55905,0
280,100,0.62441,0
280,110,0.69216,0
280,120,0.76008,0
280,130,0.82525,0
280,140,0.88434,0
280,150,0.93386,0
280,160,0.97057,0
280,170,0.99183,0
280,180,0.99584,0
280,190,0.98168,0
280,200,0.94887,0
280,210,0.89657,0
280,220,0.82347,0
280,230,0.73009,0
280,240,0.62286,0
290,50,0.33078,0
290,60,0.37821,0
290,70,0.43069,0
290,80,0.48805,0
290,90,0.55014,0
290,100,0.61636,0
290,110,0.68528,0
290,120,0.75464,0
290,130,0.82147,0
290,140,0.88234,0
290,150,0.93367,0
290,160,0.97209,0
290,170,0.99484,0
290,180,1,0
290,190,0.98657,0
290,200,0.95401,0
290,210,0.90142,0
290,220,0.82746,0
290,230,0.73265,0
290,240,0.62366,0
300,50,0.31974,0
300,60,0.36611,0
300,70,0.41756,0
300,80,0.47395,0
300,90,0.53517,0
300,100,0.60061,0
300,110,0.66889,0
300,120,0.73777,0
300,130,0.80434,0
300,140,0.86518,0
300,150,0.91672,0
300,160,0.9556,0
300,170,0.97901,0
300,180,0.98502,0
300,190,0.97255,0
300,200,0.94102,0
300,210,0.88949,0
300,220,0.81661,0
300,230,0.7229,0
300,240,0.61501,0
310,50,0.30686,0
310,60,0.35144,0
310,70,0.40093,0
310,80,0.45522,0
310,90,0.5142,0
310,100,0.57729,0
310,110,0.64317,0
310,120,0.70973,0
310,130,0.77415,0
310,140,0.83317,0
310,150,0.88335,0
310,160,0.92142,0
310,170,0.94465,0
310,180,0.95113,0
310,190,0.93978,0
310,200,0.90998,0
310,210,0.8608,0
310,220,0.79089,0
310,230,0.70078,0
310,240,0.59687,0
320,50,0.29227,0
320,60,0.33441,0
320,70,0.38113,0
320,80,0.43232,0
320,90,0.48787,0
320,100,0.54723,0
320,110,0.60919,0
320,120,0.67178,0
320,130,0.7324,0
320,140,0.78801,0
320,150,0.83539,0
320,160,0.8715,0
320,170,0.89375,0
320,180,0.90032,0
320,190,0.89017,0
320,200,0.86267,0
320,210,0.81692,0
320,220,0.75166,0
320,230,0.66736,0
320,240,0.57,0
330,50,0.27625,0
330,60,0.31545,0
330,70,0.35876,0
330,80,0.40607,0
330,90,0.45726,0
330,100,0.51183,0
330,110,0.56867,0
330,120,0.62602,0
330,130,0.68153,0
330,140,0.73246,0
330,150,0.7759,0
330,160,0.8091,0
330,170,0.82969,0
330,180,0.83599,0
330,190,0.82705,0
330,200,0.80225,0
330,210,0.76076,0
330,220,0.70142,0
330,230,0.62467,0
330,240,0.53591,0
340,50,0.25917,0
340,60,0.29509,0
340,70,0.33457,0
340,80,0.37749,0
340,90,0.42372,0
340,100,0.4728,0
340,110,0.52375,0
340,120,0.57502,0
340,130,0.62455,0
340,140,0.66995,0
340,150,0.70867,0
340,160,0.73827,0
340,170,0.7567,0
340,180,0.76246,0
340,190,0.75466,0
340,200,0.73276,0
340,210,0.69602,0
340,220,0.64343,0
340,230,0.57536,0
340,240,0.49657,0
350,50,0.24142,0
350,60,0.2739,0
350,70,0.30936,0
350,80,0.34766,0
350,90,0.38867,0
350,100,0.43195,0
350,110,0.47666,0
350,120,0.52146,0
350,130,0.5646,0
350,140,0.60405,0
350,150,0.63765,0
350,160,0.66331,0
350,170,0.67928,0
350,180,0.68427,0
350,190,0.67752,0
350,200,0.65855,0
350,210,0.62674,0
350,220,0.58122,0
350,230,0.52234,0
350,240,0.45414,0
360,50,0.22339,0
360,60,0.25244,0
360,70,0.28389,0
360,80,0.31761,0
360,90,0.35342,0
360,100,0.39094,0
360,110,0.42945,0
360,120,0.46781,0
360,130,0.50459,0
360,140,0.53808,0
360,150,0.56652,0
360,160,0.58817,0
360,170,0.60159,0
360,180,0.6057,0
360,190,0.59988,0
360,200,0.58371,0
360,210,0.5567,0
360,220,0.51815,0
360,230,0.46838,0
360,240,0.4107,0
370,50,0.20542,0
370,60,0.23117,0
370,70,0.25881,0
370,80,0.28816,0
370,90,0.31906,0
370,100,0.35115,0
370,110,0.3838,0
370,120,0.4161,0
370,130,0.44687,0
370,140,0.47474,0
370,150,0.49827,0
370,160,0.51611,0
370,170,0.52706,0
370,180,0.53027,0
370,190,0.52524,0
370,200,0.51164,0
370,210,0.48908,0
370,220,0.45704,0
370,230,0.41581,0
370,240,0.36804,0
380,50,0.18779,0
380,60,0.21048,0
380,70,0.23459,0
380,80,0.25996,0
380,90,0.28638,0
