X,Y,Means,Confidence
150.45,336.3,3,1
65.533,397.22,2,0
82.147,273.53,2,0
274.13,310.45,2,0
597.18,253.23,2,0
571.34,151.7,2,0
685.79,170.16,3,0
774.4,122.16,2,0
719.02,393.52,1,0
490.11,384.29,1,0
419.96,221.85,1,0
346.12,107.4,1,0
189.21,179.39,1,0
95.069,74.167,0,0
532.57,44.631,0,0
855.62,299.38,0,0
288.9,426.75,0,0
